P_PV_kW,P_EV_kW
534.325,1304.96
774.35,1938.16
1014.375,2344.08
1254.4,1619.82
1413.05,1263.71
1571.7,1056.06
1730.35,727.88
1889,386.51
2084.0875,1185.62
2279.175,679.02
2474.2625,639.63
2669.35,639.63
2809.8875,458.05
2950.425,543.45
3090.9625,518.01
3231.5,985.18
3303.65,155.92
3375.8,534.53
3447.95,324.38
3520.1,1114.21
3412.65,977.17
3305.2,1625.06
3197.75,859.54
3090.3,209.99
3016.9875,556.16
2943.675,221.42
2870.3625,502.24
2797.05,245.69
2720.0625,245.69
2643.075,0.00
2566.0875,291.57
2489.1,291.57
2281.5625,0.00
2074.025,0.00
1866.4875,614.31
1658.95,998.94
1438.3875,188.94
1217.825,0.00
997.2625,316.41
776.7,585.14
599.1625,604.43
421.625,421.50
244.0875,381.39
66.55,1058.20
49.9125,1502.81
33.275,1498.53
16.6375,2320.37
0,2626.57
0,2076.58
0,1918.43
0,2613.53
0,2228.90
0,2705.84
0,1820.84
0,2392.41
0,2018.58
0,2668.83
0,2497.68
0,2723.07
0,2436.98
0,2566.27
0,2195.71
0,2289.18
0,2323.07
0,1283.96
0,763.76
0,641.89
0,366.21
0,335.58
0,566.74
0,488.18
0,0.00
0,0.00
0,0.00
0,706.70
0,603.16
0,0.00
0,208.18
0,113.96
0,776.96
0,776.96
0,632.69
0,186.57
0,644.49
0,555.75
0,834.92
0,761.01
0,1932.35
0,2375.66
0,1797.38
0,2347.40
0,1826.02
81.9,1329.68
163.8,1903.73
245.7,2236.52
327.6,957.95
534.025,2111.70
740.45,1863.61
946.875,1533.22
1153.3,960.21
1395.975,1003.01
1638.65,939.30
1881.325,1876.14
2124,993.10
2205.975,799.78
2287.95,916.47
2369.925,916.47
2451.9,456.71
2445.25,502.72
2438.6,716.02
2431.95,687.34
2425.3,687.34
2680.0875,100.57
2934.875,100.57
3189.6625,330.55
3444.45,1350.44
3373.8625,969.99
3303.275,1287.25
3232.6875,1090.36
3162.1,290.07
3159.175,409.45
3156.25,787.69
3153.325,394.07
3150.4,651.30
2987.7625,553.79
2825.125,0.00
2662.4875,369.46
2499.85,559.97
2285.9625,831.53
2072.075,510.37
1858.1875,366.17
1644.3,366.17
1439.6,133.65
1234.9,0.00
1030.2,453.92
825.5,908.92
634.95,1334.83
444.4,1330.43
253.85,1279.25
63.3,1964.48
47.475,752.78
31.65,384.09
15.825,762.00
0,2764.43
0,2256.76
0,2406.91
0,1772.98
0,1945.37
0,2486.94
0,2457.00
0,2205.37
0,1934.91
0,1947.40
0,1868.10
0,1889.80
0,2356.25
0,2461.47
0,2576.48
0,2153.64
0,2609.84
0,810.76
0,360.22
0,359.97
0,557.85
0,487.66
0,487.66
0,441.07
0,441.07
0,586.14
0,586.14
0,0.00
0,721.80
0,721.80
0,0.00
0,183.18
0,320.88
0,320.88
0,261.05
0,606.98
0,606.98
0,483.33
0,619.55
0,619.55
0,1646.93
0,1556.56
0,752.69
0,872.50
0,2072.23
54.1375,1688.50
108.275,1308.24
162.4125,1738.62
216.55,2127.57
319.6375,1325.11
422.725,1162.77
525.8125,844.05
628.9,998.97
912.35,222.43
1195.8,646.29
1479.25,575.28
1762.7,575.28
1796.2,823.60
1829.7,431.58
1863.2,303.61
1896.7,410.37
2085.7,410.37
2274.7,283.65
2463.7,283.65
2652.7,419.87
2761.0125,218.63
2869.325,0.00
2977.6375,650.91
3085.95,650.91
3008.3375,985.32
2930.725,1303.03
2853.1125,1617.77
2775.5,858.90
2777.6125,643.13
2779.725,330.42
2781.8375,789.46
2783.95,789.46
2584.4875,117.33
2385.025,101.85
2185.5625,443.75
1986.1,780.83
1833.1125,261.89
1680.125,492.90
1527.1375,403.86
1374.15,268.20
1186.85,156.88
999.55,496.37
812.25,230.55
624.95,282.38
484.625,938.65
344.3,995.66
203.975,871.41
63.65,877.58
47.7375,1324.52
31.825,1789.06
15.9125,1166.29
0,942.53
0,1492.81
0,1998.28
0,2009.21
0,1623.15
0,1621.65
0,1675.39
0,2316.78
0,2347.39
0,2381.74
0,2438.55
0,2551.60
0,2338.23
0,1915.29
0,2875.44
0,2570.39
0,2399.17
0,1785.81
0,369.68
0,344.44
0,0.00
0,619.04
0,475.79
0,61.20
0,273.89
0,962.26
0,1174.41
0,0.00
0,0.00
0,441.31
0,1025.76
0,530.66
0,530.66
0,559.19
0,559.19
0,189.73
0,392.85
0,363.54
0,149.00
0,236.53
0,982.96
0,1870.39
0,1944.16
0,1960.19
0,2067.29
60.0875,2441.44
120.175,2007.92
180.2625,1958.01
240.35,2031.76
428.9375,1828.86
617.525,1470.71
806.1125,2263.59
994.7,2109.44
1226.525,1148.64
1458.35,1111.95
1690.175,867.46
1922,315.82
2072.875,442.49
2223.75,61.23
2374.625,661.19
2525.5,353.96
2579.575,561.14
2633.65,561.14
2687.725,810.36
2741.8,742.40
2799.0875,796.40
2856.375,796.40
2913.6625,401.29
2970.95,1221.80
2957.0125,1391.64
2943.075,1244.29
2929.1375,1003.71
2915.2,22.61
2909.25,0.00
2903.3,313.34
2897.35,313.34
2891.4,448.61
2741.275,761.07
2591.15,326.12
2441.025,866.62
2290.9,790.25
2082.8375,722.12
1874.775,320.76
1666.7125,632.86
1458.65,170.12
1268.1125,0.00
1077.575,0.00
887.0375,0.00
696.5,103.69
538.2625,764.28
380.025,1143.91
221.7875,815.87
63.55,1444.60
47.6625,1904.93
31.775,1494.29
15.8875,1444.72
0,2047.19
0,2116.22
0,2275.58
0,1963.17
0,2019.27
0,2266.00
0,2650.67
0,3178.78
0,2637.35
0,2414.70
0,2228.08
0,2131.20
0,2531.62
0,2452.09
0,2125.80
0,1582.50
0,1148.18
0,316.81
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,403.45
0,403.45
0,445.01
0,280.32
0,664.18
0,664.18
0,0.00
0,246.12
0,602.18
0,532.51
0,1769.19
0,2001.64
0,2382.19
0,1921.74
0,1261.16
65.1125,1546.29
130.225,1855.45
195.3375,2018.11
260.45,1541.73
425.0375,1913.31
589.625,2238.98
754.2125,1951.96
918.8,2209.93
1053.9,871.13
1189,973.03
1324.1,1094.89
1459.2,1455.64
1670.2,1366.85
1881.2,1412.64
2092.2,623.52
2303.2,824.87
2476.1,1189.08
2649,462.08
2821.9,350.73
2994.8,1368.30
2952.1875,1025.22
2909.575,756.09
2866.9625,0.00
2824.35,916.51
2916.9375,828.74
3009.525,1671.11
3102.1125,1756.76
3194.7,1635.79
3047.9625,870.56
2901.225,1105.13
2754.4875,1169.52
2607.75,940.80
2513.0125,1099.34
2418.275,668.62
2323.5375,266.82
2228.8,659.07
2042.6375,659.07
1856.475,0.00
1670.3125,205.91
1484.15,574.70
1235.6125,303.24
987.075,303.24
738.5375,562.13
490,412.09
383.9125,0.00
277.825,0.00
171.7375,442.16
65.65,1035.33
49.2375,1712.01
32.825,1607.24
16.4125,1464.85
0,1394.36
0,1767.39
0,2524.65
0,2450.84
0,2355.88
0,2275.00
0,2330.50
0,2704.63
0,2507.89
0,2032.11
0,2263.37
0,2025.01
0,2261.70
0,2277.55
0,2394.74
0,2174.70
0,2667.17
0,1455.73
0,447.26
0,1174.45
0,0.00
0,0.00
0,280.14
0,340.46
0,382.38
0,441.01
0,361.74
0,895.67
0,0.00
0,353.38
0,0.00
0,0.00
0,0.00
0,0.00
0,267.10
0,0.00
0,0.00
0,318.89
0,1186.65
0,738.05
0,1246.75
0,1872.52
0,2336.59
0,2300.14
0,2300.14
60.425,1825.66
120.85,1454.46
181.275,710.87
241.7,1329.97
434.9875,1343.25
628.275,2217.90
821.5625,2269.07
1014.85,1426.56
1164.7375,1126.92
1314.625,954.54
1464.5125,2221.39
1614.4,1005.73
1687.4625,775.03
1760.525,1011.88
1833.5875,808.74
1906.65,255.84
2134.9375,279.18
2363.225,571.69
2591.5125,691.12
2819.8,512.32
2802.0625,609.86
2784.325,1649.97
2766.5875,690.25
2748.85,944.11
2676.125,636.52
2603.4,544.97
2530.675,1080.42
2457.95,475.65
2404.9625,546.70
2351.975,618.57
2298.9875,436.62
2246,197.71
2155.3875,840.25
2064.775,697.34
1974.1625,590.15
1883.55,327.25
1742.3375,113.59
1601.125,140.81
1459.9125,140.81
1318.7,624.39
1124.675,568.43
930.65,231.22
736.625,397.65
542.6,883.32
423.5875,1485.08
304.575,947.62
185.5625,658.19
66.55,1082.41
49.9125,1082.41
33.275,1314.50
16.6375,1279.53
0,1450.90
0,1476.98
0,1237.02
0,1144.96
0,1538.15
0,2211.59
0,2614.39
0,2413.72
0,2113.03
0,2034.47
0,2058.65
0,1867.49
0,2431.54
0,2039.48
0,2402.05
0,1341.27
0,1268.47
0,980.79
0,494.65
0,311.50
0,0.00
0,0.00
0,341.57
0,450.36
0,185.91
0,383.19
0,383.19
0,0.00
0,0.00
0,307.29
0,614.80
0,520.31
0,623.04
0,0.00
0,403.49
0,297.17
0,297.17
0,900.38
0,668.13
0,1089.30
0,1657.92
0,1389.95
0,973.42
0,2385.40
0,2804.08
30.7125,2681.38
61.425,954.61
92.1375,2019.75
122.85,1999.14
196.625,1398.85
270.4,1945.68
344.175,1865.15
417.95,1262.22
684.4,773.02
950.85,348.66
1217.3,909.87
1483.75,794.87
1395.6125,361.13
1307.475,315.38
1219.3375,488.51
1131.2,553.66
1354.8375,476.15
1578.475,621.59
1802.1125,679.05
2025.75,475.30
2253.3375,595.67
2480.925,714.03
2708.5125,537.87
2936.1,401.89
3034.4625,1275.53
3132.825,650.16
3231.1875,1393.36
3329.55,1149.49
3160.8375,463.72
2992.125,301.92
2823.4125,863.32
2654.7,863.32
2522.4375,494.92
2390.175,677.89
2257.9125,1294.62
2125.65,255.35
1914.025,341.63
1702.4,0.00
1490.775,577.91
1279.15,814.26
1130.6375,814.26
982.125,466.98
833.6125,332.81
685.1,1176.65
528.6625,433.90
372.225,830.94
215.7875,923.86
59.35,1377.70
44.5125,1290.36
29.675,1957.38
14.8375,2442.28
0,1662.43
0,1354.46
0,1865.06
0,1565.86
0,1924.46
0,1961.05
0,1845.15
0,1940.52
0,1737.27
0,2545.14
0,2661.89
0,2173.47
0,2085.90
0,1828.18
0,1208.70
0,971.89
0,679.24
0,889.31
0,807.47
0,712.79
0,0.00
0,0.00
0,0.00
0,319.57
0,0.00
0,0.00
0,0.00
0,234.40
0,175.67
0,0.00
0,403.60
0,0.00
0,0.00
0,436.55
0,427.63
0,417.60
0,101.21
0,1057.59
0,688.97
0,154.55
0,858.58
0,1130.83
0,2308.47
0,3178.85
0,2399.43
66.05,1708.21
132.1,1874.88
198.15,1954.58
264.2,1303.92
448.4625,1388.19
632.725,956.72
816.9875,2213.25
1001.25,1540.56
1221.45,519.35
1441.65,883.60
1661.85,591.03
1882.05,585.03
2051.0125,529.66
2219.975,375.89
2388.9375,375.89
2557.9,222.30
2682.1875,430.83
2806.475,474.61
2930.7625,766.65
3055.05,397.96
2996.7375,712.27
2938.425,442.43
2880.1125,442.43
2821.8,1469.71
2794.3,956.84
2766.8,712.95
2739.3,855.56
2711.8,531.39
2632.5625,471.89
2553.325,556.46
2474.0875,556.46
2394.85,225.97
2348.4875,225.97
2302.125,77.44
2255.7625,146.33
2209.4,146.33
2000.5875,145.72
1791.775,312.86
1582.9625,410.54
1374.15,123.60
1197.4375,83.92
1020.725,423.91
844.0125,1044.55
667.3,948.33
515.325,479.83
363.35,1127.39
211.375,1082.99
59.4,648.69
44.55,1194.38
29.7,1265.84
14.85,1279.39
0,1607.67
0,1989.14
0,2491.06
0,2305.86
0,1665.73
0,1709.87
0,2002.80
0,1860.07
0,2993.16
0,2502.05
0,2401.50
0,2742.37
0,2668.95
0,2320.72
0,2012.77
0,2030.85
0,1349.06
0,529.09
0,893.76
0,1076.66
0,181.41
0,181.41
0,128.39
0,128.39
0,128.39
0,423.59
0,221.35
0,0.00
0,0.00
0,0.00
0,0.00
0,201.70
0,584.07
0,409.55
0,369.44
0,892.37
0,718.44
0,478.89
0,808.87
0,1051.32
0,2478.89
0,2089.27
0,2197.17
0,1322.16
0,2203.64
57,2444.64
114,2227.71
171,1671.91
228,1441.08
372.8125,2083.57
517.625,1829.91
662.4375,1996.78
807.25,1766.58
1003.3375,1470.76
1199.425,611.84
1395.5125,1097.26
1591.6,669.33
1807.325,701.57
2023.05,529.97
2238.775,459.99
2454.5,530.67
2367.6625,876.75
2280.825,631.86
2193.9875,256.11
2107.15,0.00
2179,238.16
2250.85,408.42
2322.7,557.18
2394.55,1264.91
2462.1625,669.93
2529.775,912.87
2597.3875,1131.87
2665,520.72
2500.525,110.74
2336.05,340.25
2171.575,670.06
2007.1,597.76
1849.65,849.24
1692.2,675.18
1534.75,449.24
1377.3,533.46
1190.4125,90.67
1003.525,0.00
816.6375,325.54
629.75,325.54
575.8125,511.41
521.875,122.71
467.9375,458.85
414,652.98
319.775,1551.35
225.55,1220.51
131.325,1042.85
37.1,1482.37
27.825,1748.87
18.55,1632.81
9.275,955.44
0,1498.17
0,2110.31
0,1942.37
0,1985.25
0,2382.79
0,1939.73
0,1856.10
0,1815.32
0,2429.71
0,2676.30
0,2734.37
0,2558.99
0,2023.19
0,2394.54
0,1983.37
0,2468.54
0,1661.40
0,796.80
0,348.67
0,0.00
0,0.00
0,286.64
0,286.64
0,0.00
0,0.00
0,348.25
0,191.37
0,325.43
0,355.92
0,178.09
0,178.09
0,91.43
0,0.00
0,266.37
0,266.37
0,381.32
0,379.83
0,298.12
0,0.00
0,1277.48
0,1825.30
0,1609.99
0,1768.22
0,1904.98
0,1722.19
62.1875,2081.22
124.375,1949.74
186.5625,2134.20
248.75,1971.24
398.2875,1336.53
547.825,1476.11
697.3625,1384.55
846.9,1802.20
1071.0375,1378.66
1295.175,1595.56
1519.3125,1265.55
1743.45,446.06
1756.125,305.70
1768.8,408.13
1781.475,435.07
1794.15,199.88
2137.0125,352.10
2479.875,193.97
2822.7375,193.97
3165.6,505.93
2929.1125,387.11
2692.625,554.80
2456.1375,525.69
2219.65,933.14
2361.5,1014.24
2503.35,1080.32
2645.2,993.55
2787.05,414.42
2668.6,594.34
2550.15,317.12
2431.7,149.52
2313.25,125.55
2053.75,69.12
1794.25,192.65
1534.75,681.16
1275.25,600.41
1165.5875,549.93
1055.925,461.89
946.2625,478.48
836.6,271.23
686.2,271.23
535.8,536.66
385.4,723.90
235,485.09
182.2875,1816.28
129.575,1816.28
76.8625,892.96
24.15,1676.94
18.1125,1569.24
12.075,1184.16
6.0375,1538.41
0,1520.22
0,1895.64
0,2028.15
0,1918.95
0,2155.52
0,1909.01
0,2034.84
0,1877.93
0,2407.69
0,2691.30
0,1987.69
0,2077.34
0,2310.78
0,2376.81
0,2179.30
0,1744.87
0,904.62
0,1257.47
0,1134.66
0,122.18
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,394.53
0,0.00
0,198.56
0,390.79
0,601.87
0,168.54
0,0.00
0,0.00
0,0.00
0,310.68
0,815.09
0,536.64
0,1924.59
0,1881.10
0,1803.75
0,1943.52
0,1678.23
28.9125,1816.13
57.825,2065.65
86.7375,2184.42
115.65,2093.03
169.5625,836.25
223.475,1052.49
277.3875,745.68
331.3,632.54
538.375,515.52
745.45,1468.18
952.525,886.58
1159.6,667.93
1304.475,845.57
1449.35,800.55
1594.225,1185.97
1739.1,874.81
1588.8375,81.25
1438.575,0.00
1288.3125,0.00
1138.05,461.54
1160.075,619.50
1182.1,698.18
1204.125,341.88
1226.15,900.57
1409.8375,1041.26
1593.525,976.40
1777.2125,744.67
1960.9,744.67
1932.775,638.11
1904.65,583.55
1876.525,120.45
1848.4,120.45
1773.0625,466.74
1697.725,542.76
1622.3875,524.97
1547.05,145.18
1378.4,143.28
1209.75,0.00
1041.1,0.00
872.45,349.43
748.3625,0.00
624.275,0.00
500.1875,137.28
376.1,1044.02
302.025,1524.40
227.95,567.61
153.875,499.00
79.8,1352.65
59.85,1692.25
39.9,1226.36
19.95,1748.72
0,1835.96
0,1818.66
0,1966.84
0,1421.21
0,1116.68
0,2415.96
0,2103.42
0,2376.91
0,1975.24
0,2368.66
0,2202.65
0,2384.15
0,2155.44
0,1628.93
0,1021.27
0,1725.02
0,1169.04
0,774.71
0,300.11
0,280.19
0,89.51
0,89.51
0,0.00
0,0.00
0,160.30
0,160.30
0,84.69
0,50.00
0,0.00
0,0.00
0,0.00
0,255.54
0,445.42
0,424.13
0,367.72
0,238.80
0,264.05
0,512.65
0,512.65
0,317.42
0,728.92
0,1967.58
0,1559.74
0,2657.15
0,2580.96
59.45,1962.94
118.9,1702.12
178.35,2125.42
237.8,2005.42
383.2375,1536.85
528.675,2993.99
674.1125,1997.68
819.55,1183.83
1071.85,1966.76
1324.15,1436.75
1576.45,719.51
1828.75,346.69
1947.7375,813.04
2066.725,1984.66
2185.7125,1068.92
2304.7,547.26
2306.9375,88.13
2309.175,341.42
2311.4125,341.42
2313.65,374.30
2503.4,120.55
2693.15,0.00
2882.9,357.91
3072.65,357.91
2913.325,255.08
2754,569.37
2594.675,1021.03
2435.35,389.83
2506.1625,336.90
2576.975,811.98
2647.7875,1270.11
2718.6,421.16
2504.8875,307.80
2291.175,346.57
2077.4625,489.11
1863.75,160.99
1683.0125,160.99
1502.275,84.06
1321.5375,259.20
1140.8,161.05
974.2625,161.05
807.725,161.05
641.1875,277.83
474.65,654.76
369.175,654.76
263.7,483.55
158.225,523.01
52.75,1366.19
39.5625,1379.48
26.375,2092.55
13.1875,1740.77
0,1381.67
0,1781.64
0,2415.25
0,1991.47
0,2322.54
0,1757.81
0,2072.01
0,2569.55
0,3064.43
0,2385.62
0,2754.60
0,2850.98
0,2603.03
0,2008.75
0,2226.68
0,1964.87
0,2069.57
0,1006.45
0,791.55
0,748.95
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,156.47
0,156.47
0,449.05
0,449.05
0,420.13
0,542.91
0,542.91
0,945.42
0,436.17
0,216.13
0,125.55
0,651.11
0,717.94
0,433.21
0,991.31
0,1404.46
0,1749.34
0,1481.93
0,2257.89
0,2452.13
67.325,2846.00
134.65,2976.82
201.975,1974.31
269.3,2341.26
422.2,1857.45
575.1,1820.28
728,1805.42
880.9,1311.22
1059.85,758.52
1238.8,798.46
1417.75,655.98
1596.7,384.37
1675.7875,1133.02
1754.875,800.33
1833.9625,1268.62
1913.05,1178.85
2180.8375,480.89
2448.625,67.77
2716.4125,0.00
2984.2,0.00
2930.9875,185.14
2877.775,370.19
2824.5625,329.92
2771.35,798.32
2855.5875,961.37
2939.825,828.35
3024.0625,718.18
3108.3,616.10
3024.2625,1102.79
2940.225,1380.77
2856.1875,1131.36
2772.15,1036.53
2641.425,467.56
2510.7,773.10
2379.975,536.16
2249.25,394.69
2051.8375,167.49
1854.425,167.49
1657.0125,102.02
1459.6,214.58
1235.6,316.07
1011.6,214.14
787.6,1023.00
563.6,783.21
442.5,386.59
321.4,1052.12
200.3,1100.42
79.2,771.00
59.4,1555.25
39.6,2333.08
19.8,1434.55
0,1879.22
0,1824.04
0,2677.86
0,2259.85
0,2463.40
0,2222.28
0,2177.14
0,2097.30
0,2265.92
0,1881.65
0,2585.20
0,2075.57
0,2022.81
0,1399.61
0,916.24
0,2151.11
0,1976.76
0,720.67
0,1144.23
0,674.51
0,162.22
0,162.22
0,119.52
0,0.00
0,419.07
0,446.45
0,333.74
0,191.13
0,439.08
0,853.31
0,507.74
0,191.72
0,728.22
0,909.27
0,168.01
0,566.43
0,421.89
0,462.65
0,262.12
0,232.29
0,2003.66
0,1617.76
0,1475.52
0,1919.03
0,1946.70
54.575,2164.95
109.15,1935.34
163.725,1674.21
218.3,1638.21
371.225,714.99
524.15,1532.88
677.075,1348.55
830,1935.02
969.4375,1068.44
1108.875,407.42
1248.3125,707.80
1387.75,1635.50
1539.0125,562.11
1690.275,1097.35
1841.5375,1180.28
1992.8,800.78
2110.95,231.30
2229.1,660.49
2347.25,972.10
2465.4,561.39
2562.95,649.48
2660.5,649.48
2758.05,66.97
2855.6,731.86
2840.5375,1141.66
2825.475,180.02
2810.4125,992.77
2795.35,1257.08
2700.9125,754.28
2606.475,736.31
2512.0375,397.28
2417.6,801.73
2314.8625,291.32
2212.125,459.19
2109.3875,81.34
2006.65,342.51
1894.2125,342.51
1781.775,179.07
1669.3375,0.00
1556.9,704.92
1304.3625,540.25
1051.825,167.42
799.2875,0.00
546.75,337.71
423.25,545.95
299.75,401.74
176.25,695.99
52.75,773.60
39.5625,1632.56
26.375,1633.90
13.1875,1770.75
0,2216.17
0,1963.72
0,1611.37
0,1116.34
0,1903.85
0,2680.99
0,2209.15
0,1838.54
0,2301.36
0,2123.57
0,2298.00
0,2137.28
0,1866.51
0,2257.27
0,1674.95
0,1621.66
0,1175.63
0,1444.68
0,1431.58
0,989.80
0,0.00
0,0.00
0,689.86
0,603.58
0,449.96
0,304.16
0,329.36
0,590.60
0,164.76
0,643.25
0,473.59
0,0.00
0,0.00
0,0.00
0,374.43
0,374.43
0,306.36
0,306.36
0,781.82
0,796.29
0,1598.83
0,1628.67
0,1947.90
0,1805.51
0,1944.61
69.45,1492.60
138.9,1990.74
208.35,1321.69
277.8,868.58
450.85,1711.33
623.9,1880.63
796.95,1754.24
970,537.57
1205.95,846.68
1441.9,683.00
1677.85,601.89
1913.8,1014.76
2024.65,748.15
2135.5,602.68
2246.35,521.77
2357.2,610.92
2418.6375,958.56
2480.075,969.32
2541.5125,952.81
2602.95,177.41
2725.025,590.79
2847.1,590.79
2969.175,472.30
3091.25,385.49
3152.3625,835.21
3213.475,768.26
3274.5875,962.26
3335.7,602.77
3157.9125,734.23
2980.125,953.89
2802.3375,785.78
2624.55,1130.90
2420.8,510.48
2217.05,255.77
2013.3,440.60
1809.55,426.67
1645.2375,306.08
1480.925,196.27
1316.6125,130.12
1152.3,0.00
948.5125,261.75
744.725,0.00
540.9375,197.56
337.15,293.42
258,947.14
178.85,935.38
99.7,887.70
20.55,658.72
15.4125,892.83
10.275,995.73
5.1375,1238.53
0,1666.09
0,2453.14
0,1970.68
0,858.85
0,1283.78
0,1167.09
0,1701.78
0,1835.05
0,2549.96
0,2711.20
0,2406.66
0,2753.78
0,1563.45
0,1958.15
0,1791.96
0,1726.08
0,1947.88
0,1241.67
0,1339.70
0,1287.85
0,632.63
0,632.63
0,0.00
0,0.00
0,0.00
0,0.00
0,214.51
0,584.02
0,584.02
0,218.09
0,0.00
0,81.43
0,81.43
0,81.43
0,385.43
0,803.81
0,402.92
0,721.04
0,393.20
0,600.52
0,1510.89
0,2199.90
0,2022.15
0,1507.09
0,1582.84
81.175,2147.83
162.35,2469.83
243.525,2148.94
324.7,2335.85
520.4375,1825.01
716.175,1576.27
911.9125,1727.89
1107.65,765.93
1288.7875,693.19
1469.925,344.12
1651.0625,1827.79
1832.2,1750.82
1965.95,159.89
2099.7,354.85
2233.45,354.85
2367.2,176.67
2385.4125,130.10
2403.625,513.21
2421.8375,513.21
2440.05,367.18
2541.3875,249.56
2642.725,249.56
2744.0625,762.19
2845.4,500.74
2766.3125,1286.70
2687.225,1371.97
2608.1375,1181.74
2529.05,105.84
2298.5625,548.73
2068.075,541.52
1837.5875,491.52
1607.1,535.65
1484.4875,788.17
1361.875,687.72
1239.2625,649.65
1116.65,425.96
985.9125,730.61
855.175,941.90
724.4375,211.29
593.7,324.04
506.825,324.04
419.95,0.00
333.075,0.00
246.2,171.87
190.9875,289.06
135.775,1053.43
80.5625,1081.66
25.35,1849.92
19.0125,1533.78
12.675,1451.12
6.3375,844.00
0,1910.27
0,2203.22
0,1961.19
0,1608.07
0,2263.00
0,2127.92
0,2597.71
0,2574.40
0,2279.35
0,2226.74
0,1896.22
0,2187.31
0,2182.69
0,2261.78
0,2766.62
0,2448.23
0,2454.46
0,648.95
0,364.11
0,660.59
0,289.97
0,149.24
0,0.00
0,0.00
0,0.00
0,371.72
0,0.00
0,0.00
0,350.01
0,350.01
0,694.45
0,340.16
0,616.57
0,462.97
0,50.00
0,0.00
0,0.00
0,495.68
0,1061.69
0,732.12
0,1126.81
0,1623.69
0,1729.25
0,1376.49
0,2077.42
25.2,2439.31
50.4,2466.10
75.6,2197.33
100.8,1700.08
192.7375,2179.28
284.675,1466.55
376.6125,1402.72
468.55,1491.01
643.9,943.37
819.25,1247.33
994.6,1490.96
1169.95,730.82
1313.2,722.83
1456.45,782.25
1599.7,1159.25
1742.95,1320.62
1763.375,1314.69
1783.8,131.83
1804.225,399.83
1824.65,662.09
1794.9875,419.73
1765.325,308.26
1735.6625,1015.82
1706,675.47
1666.3,580.67
1626.6,823.27
1586.9,1290.29
1547.2,1667.19
1455.225,1609.05
1363.25,760.40
1271.275,0.00
1179.3,0.00
1099.1625,340.57
1019.025,435.16
938.8875,77.29
858.75,265.03
783.3625,275.59
707.975,275.59
632.5875,272.82
557.2,315.43
485.175,315.43
413.15,0.00
341.125,362.85
269.1,485.97
209,336.18
148.9,336.18
88.8,629.40
28.7,602.56
21.525,1223.43
14.35,2264.69
7.175,1075.26
0,1532.49
0,2258.58
0,2260.88
0,1606.01
0,2515.60
0,2371.17
0,1715.73
0,1681.83
0,1639.26
0,1892.13
0,2090.54
0,2093.96
0,2083.74
0,2006.22
0,2062.29
0,2166.77
0,2395.42
0,2028.78
0,654.14
0,704.02
0,0.00
0,199.36
0,199.36
0,506.02
0,380.24
0,380.24
0,0.00
0,443.66
0,297.15
0,520.22
0,533.31
0,432.47
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,297.47
0,1709.40
0,2366.00
0,2162.45
0,1706.13
0,2508.52
42.35,2315.43
84.7,1017.25
127.05,2059.23
169.4,1853.94
259.3125,1969.73
349.225,1477.27
439.1375,2191.63
529.05,2170.64
659.3875,1158.90
789.725,722.11
920.0625,236.57
1050.4,834.94
1175.4875,320.01
1300.575,1094.07
1425.6625,407.82
1550.75,411.54
1428.2,818.24
1305.65,303.26
1183.1,539.46
1060.55,967.01
1260.4875,448.99
1460.425,531.41
1660.3625,655.58
1860.3,1365.77
1886.5125,1122.75
1912.725,1061.35
1938.9375,1350.00
1965.15,412.39
1843.05,291.47
1720.95,632.08
1598.85,582.90
1476.75,306.85
1344.1375,757.01
1211.525,819.86
1078.9125,431.24
946.3,0.00
856.325,0.00
766.35,694.77
676.375,606.85
586.4,1132.36
501.5125,1022.11
416.625,413.10
331.7375,769.95
246.85,1068.08
193.7875,909.40
140.725,152.71
87.6625,189.21
34.6,1753.72
25.95,1222.15
17.3,1267.44
8.65,1446.83
0,1370.32
0,2136.51
0,1552.94
0,883.37
0,2216.55
0,2575.47
0,2068.15
0,2298.77
0,1781.05
0,2020.38
0,2704.08
0,2140.64
0,2255.95
0,1956.08
0,2323.77
0,1967.30
0,1123.95
0,629.70
0,974.33
0,1079.64
0,0.00
0,274.89
0,58.04
0,850.11
0,850.11
0,988.88
0,621.86
0,563.99
0,540.21
0,969.53
0,562.86
0,0.00
0,335.35
0,0.00
0,0.00
0,303.22
0,303.22
0,608.60
0,665.86
0,810.97
0,1110.47
0,1560.17
0,2110.63
0,2114.73
0,1619.20
68.0875,2093.48
136.175,2052.79
204.2625,1698.78
272.35,2029.53
496.8,2524.79
721.25,2173.69
945.7,1381.14
1170.15,791.79
1325.7,901.78
1481.25,1569.27
1636.8,838.06
1792.35,693.24
1910.1375,923.40
2027.925,490.67
2145.7125,230.40
2263.5,181.13
2390.925,0.00
2518.35,270.86
2645.775,697.54
2773.2,421.30
2893.3875,544.52
3013.575,414.87
3133.7625,414.87
3253.95,631.26
3150.7875,1002.15
3047.625,1494.57
2944.4625,1342.57
2841.3,918.40
2775.5,1967.05
2709.7,1291.24
2643.9,377.20
2578.1,632.04
